dataset,num_nodes,num_epochs,local_epochs,graph_type,graph_param,batch_size,samples_per_client,algorithm,attack_percentage,attack_type,lambda,final_compromised_accuracy,final_honest_accuracy,overall_asr,honest_asr,compromised_asr,filename
celeba,20,10,3,erdos,2.0,64,10000,ubar,40,backdoor,1,0.5124,0.8968,0.733,0.555,1.0,celeba_20_10_3_erdos_02_64_10000_ubar_40attack_backdoor_1lambda.log
celeba,20,10,3,erdos,2.0,64,10000,ubar,40,gaussian,1,0.8718,0.8968,,,,celeba_20_10_3_erdos_02_64_10000_ubar_40attack_gaussian_1lambda.log
celeba,20,10,3,erdos,2.0,64,10000,ubar,40,krum,1,0.8718,0.8968,,,,celeba_20_10_3_erdos_02_64_10000_ubar_40attack_krum_1lambda.log
celeba,20,10,3,erdos,2.0,64,10000,ubar,50,directed_deviation,1,0.8902,0.9028,,,,celeba_20_10_3_erdos_02_64_10000_ubar_50attack_1lambda.log
celeba,20,10,3,erdos,2.0,64,10000,ubar,50,backdoor,1,0.511,0.902,0.7765,0.553,1.0,celeba_20_10_3_erdos_02_64_10000_ubar_50attack_backdoor_1lambda.log
celeba,20,10,3,erdos,2.0,64,10000,ubar,50,gaussian,1,0.8901,0.902,,,,celeba_20_10_3_erdos_02_64_10000_ubar_50attack_gaussian_1lambda.log
celeba,20,10,3,erdos,2.0,64,10000,ubar,50,krum,1,0.8901,0.902,,,,celeba_20_10_3_erdos_02_64_10000_ubar_50attack_krum_1lambda.log
celeba,20,10,3,erdos,2.0,64,10000,ubar,60,directed_deviation,1,0.8609,0.9014,,,,celeba_20_10_3_erdos_02_64_10000_ubar_60attack_1lambda.log
celeba,20,10,3,erdos,2.0,64,10000,ubar,60,backdoor,1,0.5167,0.9014,0.819,0.5475,1.0,celeba_20_10_3_erdos_02_64_10000_ubar_60attack_backdoor_1lambda.log
celeba,20,10,3,erdos,2.0,64,10000,ubar,60,gaussian,1,0.8609,0.9014,,,,celeba_20_10_3_erdos_02_64_10000_ubar_60attack_gaussian_1lambda.log
celeba,20,10,3,erdos,2.0,64,10000,ubar,60,krum,1,0.8609,0.9014,,,,celeba_20_10_3_erdos_02_64_10000_ubar_60attack_krum_1lambda.log
celeba,20,10,3,erdos,2.0,64,10000,ubar,70,directed_deviation,1,0.8706,0.9055,,,,celeba_20_10_3_erdos_02_64_10000_ubar_70attack_1lambda.log
celeba,20,10,3,erdos,2.0,64,10000,ubar,70,backdoor,1,0.5172,0.9055,0.8608,0.536,1.0,celeba_20_10_3_erdos_02_64_10000_ubar_70attack_backdoor_1lambda.log
celeba,20,10,3,erdos,2.0,64,10000,ubar,70,gaussian,1,0.8706,0.9055,,,,celeba_20_10_3_erdos_02_64_10000_ubar_70attack_gaussian_1lambda.log
celeba,20,10,3,erdos,2.0,64,10000,ubar,70,krum,1,0.8706,0.9055,,,,celeba_20_10_3_erdos_02_64_10000_ubar_70attack_krum_1lambda.log
celeba,20,10,3,erdos,2.0,64,10000,ubar,80,directed_deviation,1,0.8031,0.9091,,,,celeba_20_10_3_erdos_02_64_10000_ubar_80attack_1lambda.log
celeba,20,10,3,erdos,2.0,64,10000,ubar,80,backdoor,1,0.516,0.9091,0.9092,0.5461,1.0,celeba_20_10_3_erdos_02_64_10000_ubar_80attack_backdoor_1lambda.log
celeba,20,10,3,erdos,2.0,64,10000,ubar,80,gaussian,1,0.8031,0.9091,,,,celeba_20_10_3_erdos_02_64_10000_ubar_80attack_gaussian_1lambda.log
celeba,20,10,3,erdos,2.0,64,10000,ubar,80,krum,1,0.8031,0.9091,,,,celeba_20_10_3_erdos_02_64_10000_ubar_80attack_krum_1lambda.log
celeba,20,10,3,erdos,45.0,64,10000,balance,10,directed_deviation,1,0.8889,0.8849,,,,celeba_20_10_3_erdos_045_64_10000_balance_10attack_1lambda.log
celeba,20,10,3,erdos,45.0,64,10000,balance,10,backdoor,1,0.5107,0.8849,0.5886,0.5429,1.0,celeba_20_10_3_erdos_045_64_10000_balance_10attack_backdoor_1lambda.log
celeba,20,10,3,erdos,45.0,64,10000,balance,10,gaussian,1,0.8889,0.8849,,,,celeba_20_10_3_erdos_045_64_10000_balance_10attack_gaussian_1lambda.log
celeba,20,10,3,erdos,45.0,64,10000,balance,10,krum,1,0.8889,0.8849,,,,celeba_20_10_3_erdos_045_64_10000_balance_10attack_krum_1lambda.log
celeba,20,10,3,erdos,45.0,64,10000,balance,20,directed_deviation,1,0.8838,0.887,,,,celeba_20_10_3_erdos_045_64_10000_balance_20attack_1lambda.log
celeba,20,10,3,erdos,45.0,64,10000,balance,20,backdoor,1,0.5131,0.8869,0.632,0.54,1.0,celeba_20_10_3_erdos_045_64_10000_balance_20attack_backdoor_1lambda.log
celeba,20,10,3,erdos,45.0,64,10000,balance,20,gaussian,1,0.8838,0.887,,,,celeba_20_10_3_erdos_045_64_10000_balance_20attack_gaussian_1lambda.log
celeba,20,10,3,erdos,45.0,64,10000,balance,20,krum,1,0.8838,0.887,,,,celeba_20_10_3_erdos_045_64_10000_balance_20attack_krum_1lambda.log
celeba,20,10,3,erdos,45.0,64,10000,balance,30,directed_deviation,1,0.8859,0.8909,,,,celeba_20_10_3_erdos_045_64_10000_balance_30attack_1lambda.log
celeba,20,10,3,erdos,45.0,64,10000,balance,30,backdoor,1,0.5154,0.8909,0.6838,0.5483,1.0,celeba_20_10_3_erdos_045_64_10000_balance_30attack_backdoor_1lambda.log
celeba,20,10,3,erdos,45.0,64,10000,balance,30,gaussian,1,0.8859,0.8909,,,,celeba_20_10_3_erdos_045_64_10000_balance_30attack_gaussian_1lambda.log
celeba,20,10,3,erdos,45.0,64,10000,balance,30,krum,1,0.886,0.8909,,,,celeba_20_10_3_erdos_045_64_10000_balance_30attack_krum_1lambda.log
celeba,20,10,3,erdos,45.0,64,10000,balance,40,directed_deviation,1,0.89,0.8922,,,,celeba_20_10_3_erdos_045_64_10000_balance_40attack_1lambda.log
celeba,20,10,3,erdos,45.0,64,10000,balance,40,backdoor,1,0.5124,0.8922,0.7315,0.5525,1.0,celeba_20_10_3_erdos_045_64_10000_balance_40attack_backdoor_1lambda.log
celeba,20,10,3,erdos,45.0,64,10000,balance,40,gaussian,1,0.89,0.8922,,,,celeba_20_10_3_erdos_045_64_10000_balance_40attack_gaussian_1lambda.log
celeba,20,10,3,erdos,45.0,64,10000,balance,40,krum,1,0.89,0.8922,,,,celeba_20_10_3_erdos_045_64_10000_balance_40attack_krum_1lambda.log
celeba,20,10,3,erdos,45.0,64,10000,balance,50,directed_deviation,1,0.8916,0.8966,,,,celeba_20_10_3_erdos_045_64_10000_balance_50attack_1lambda.log
celeba,20,10,3,erdos,45.0,64,10000,balance,50,backdoor,1,0.511,0.8966,0.776,0.552,1.0,celeba_20_10_3_erdos_045_64_10000_balance_50attack_backdoor_1lambda.log
celeba,20,10,3,erdos,45.0,64,10000,balance,50,gaussian,1,0.8916,0.8966,,,,celeba_20_10_3_erdos_045_64_10000_balance_50attack_gaussian_1lambda.log
celeba,20,10,3,erdos,45.0,64,10000,balance,50,krum,1,0.8916,0.8966,,,,celeba_20_10_3_erdos_045_64_10000_balance_50attack_krum_1lambda.log
celeba,20,10,3,erdos,45.0,64,10000,balance,60,directed_deviation,1,0.896,0.8981,,,,celeba_20_10_3_erdos_045_64_10000_balance_60attack_1lambda.log
celeba,20,10,3,erdos,45.0,64,10000,balance,60,backdoor,1,0.5167,0.8981,0.8176,0.5441,1.0,celeba_20_10_3_erdos_045_64_10000_balance_60attack_backdoor_1lambda.log
celeba,20,10,3,erdos,45.0,64,10000,balance,60,gaussian,1,0.8962,0.8983,,,,celeba_20_10_3_erdos_045_64_10000_balance_60attack_gaussian_1lambda.log
celeba,20,10,3,erdos,45.0,64,10000,balance,60,krum,1,0.8962,0.8983,,,,celeba_20_10_3_erdos_045_64_10000_balance_60attack_krum_1lambda.log
celeba,20,10,3,erdos,45.0,64,10000,balance,70,directed_deviation,1,0.8955,0.8992,,,,celeba_20_10_3_erdos_045_64_10000_balance_70attack_1lambda.log
celeba,20,10,3,erdos,45.0,64,10000,balance,70,backdoor,1,0.5172,0.8992,0.8623,0.541,1.0,celeba_20_10_3_erdos_045_64_10000_balance_70attack_backdoor_1lambda.log
celeba,20,10,3,erdos,45.0,64,10000,balance,70,gaussian,1,0.8955,0.8992,,,,celeba_20_10_3_erdos_045_64_10000_balance_70attack_gaussian_1lambda.log
celeba,20,10,3,erdos,45.0,64,10000,balance,70,krum,1,0.8955,0.8992,,,,celeba_20_10_3_erdos_045_64_10000_balance_70attack_krum_1lambda.log
celeba,20,10,3,erdos,45.0,64,10000,balance,80,directed_deviation,1,0.8747,0.9023,,,,celeba_20_10_3_erdos_045_64_10000_balance_80attack_1lambda.log
celeba,20,10,3,erdos,45.0,64,10000,balance,80,backdoor,1,0.516,0.9023,0.9102,0.551,1.0,celeba_20_10_3_erdos_045_64_10000_balance_80attack_backdoor_1lambda.log
celeba,20,10,3,erdos,45.0,64,10000,balance,80,gaussian,1,0.8747,0.9023,,,,celeba_20_10_3_erdos_045_64_10000_balance_80attack_gaussian_1lambda.log
celeba,20,10,3,erdos,45.0,64,10000,balance,80,krum,1,0.8747,0.9023,,,,celeba_20_10_3_erdos_045_64_10000_balance_80attack_krum_1lambda.log
celeba,20,10,3,erdos,45.0,64,10000,d-fedavg,10,directed_deviation,1,0.5107,0.517,,,,celeba_20_10_3_erdos_045_64_10000_d-fedavg_10attack_1lambda.log
celeba,20,10,3,erdos,45.0,64,10000,d-fedavg,10,backdoor,1,0.5107,0.517,1.0,1.0,1.0,celeba_20_10_3_erdos_045_64_10000_d-fedavg_10attack_backdoor_1lambda.log
celeba,20,10,3,erdos,45.0,64,10000,d-fedavg,10,gaussian,1,0.5107,0.517,,,,celeba_20_10_3_erdos_045_64_10000_d-fedavg_10attack_gaussian_1lambda.log
celeba,20,10,3,erdos,45.0,64,10000,d-fedavg,10,krum,1,0.5107,0.517,,,,celeba_20_10_3_erdos_045_64_10000_d-fedavg_10attack_krum_1lambda.log
celeba,20,10,3,erdos,45.0,64,10000,d-fedavg,20,directed_deviation,1,0.5131,0.5172,,,,celeba_20_10_3_erdos_045_64_10000_d-fedavg_20attack_1lambda.log
celeba,20,10,3,erdos,45.0,64,10000,d-fedavg,20,backdoor,1,0.5131,0.5172,1.0,1.0,1.0,celeba_20_10_3_erdos_045_64_10000_d-fedavg_20attack_backdoor_1lambda.log
celeba,20,10,3,erdos,45.0,64,10000,d-fedavg,20,gaussian,1,0.5131,0.5172,,,,celeba_20_10_3_erdos_045_64_10000_d-fedavg_20attack_gaussian_1lambda.log
celeba,20,10,3,erdos,45.0,64,10000,d-fedavg,20,krum,1,0.5131,0.5172,,,,celeba_20_10_3_erdos_045_64_10000_d-fedavg_20attack_krum_1lambda.log
celeba,20,10,3,erdos,45.0,64,10000,d-fedavg,30,directed_deviation,1,0.5154,0.5168,,,,celeba_20_10_3_erdos_045_64_10000_d-fedavg_30attack_1lambda.log
celeba,20,10,3,erdos,45.0,64,10000,d-fedavg,30,backdoor,1,0.5154,0.5168,1.0,1.0,1.0,celeba_20_10_3_erdos_045_64_10000_d-fedavg_30attack_backdoor_1lambda.log
celeba,20,10,3,erdos,45.0,64,10000,d-fedavg,30,gaussian,1,0.5154,0.5168,,,,celeba_20_10_3_erdos_045_64_10000_d-fedavg_30attack_gaussian_1lambda.log
celeba,20,10,3,erdos,45.0,64,10000,d-fedavg,30,krum,1,0.5154,0.5168,,,,celeba_20_10_3_erdos_045_64_10000_d-fedavg_30attack_krum_1lambda.log
celeba,20,10,3,erdos,45.0,64,10000,d-fedavg,40,directed_deviation,1,0.5124,0.519,,,,celeba_20_10_3_erdos_045_64_10000_d-fedavg_40attack_1lambda.log
celeba,20,10,3,erdos,45.0,64,10000,d-fedavg,40,backdoor,1,0.5124,0.519,1.0,1.0,1.0,celeba_20_10_3_erdos_045_64_10000_d-fedavg_40attack_backdoor_1lambda.log
celeba,20,10,3,erdos,45.0,64,10000,d-fedavg,40,gaussian,1,0.5124,0.519,,,,celeba_20_10_3_erdos_045_64_10000_d-fedavg_40attack_gaussian_1lambda.log
celeba,20,10,3,erdos,45.0,64,10000,d-fedavg,40,krum,1,0.5124,0.519,,,,celeba_20_10_3_erdos_045_64_10000_d-fedavg_40attack_krum_1lambda.log
celeba,20,10,3,erdos,45.0,64,10000,d-fedavg,50,directed_deviation,1,0.511,0.5217,,,,celeba_20_10_3_erdos_045_64_10000_d-fedavg_50attack_1lambda.log
celeba,20,10,3,erdos,45.0,64,10000,d-fedavg,50,backdoor,1,0.511,0.5217,1.0,1.0,1.0,celeba_20_10_3_erdos_045_64_10000_d-fedavg_50attack_backdoor_1lambda.log
celeba,20,10,3,erdos,45.0,64,10000,d-fedavg,50,gaussian,1,0.511,0.5217,,,,celeba_20_10_3_erdos_045_64_10000_d-fedavg_50attack_gaussian_1lambda.log
celeba,20,10,3,erdos,45.0,64,10000,d-fedavg,50,krum,1,0.511,0.5217,,,,celeba_20_10_3_erdos_045_64_10000_d-fedavg_50attack_krum_1lambda.log
celeba,20,10,3,erdos,45.0,64,10000,d-fedavg,60,directed_deviation,1,0.5167,0.5158,,,,celeba_20_10_3_erdos_045_64_10000_d-fedavg_60attack_1lambda.log
celeba,20,10,3,erdos,45.0,64,10000,d-fedavg,60,backdoor,1,0.5167,0.5158,1.0,1.0,1.0,celeba_20_10_3_erdos_045_64_10000_d-fedavg_60attack_backdoor_1lambda.log
celeba,20,10,3,erdos,45.0,64,10000,d-fedavg,60,gaussian,1,0.5167,0.5158,,,,celeba_20_10_3_erdos_045_64_10000_d-fedavg_60attack_gaussian_1lambda.log
celeba,20,10,3,erdos,45.0,64,10000,d-fedavg,60,krum,1,0.5167,0.5158,,,,celeba_20_10_3_erdos_045_64_10000_d-fedavg_60attack_krum_1lambda.log
celeba,20,10,3,erdos,45.0,64,10000,d-fedavg,70,directed_deviation,1,0.5172,0.5145,,,,celeba_20_10_3_erdos_045_64_10000_d-fedavg_70attack_1lambda.log
celeba,20,10,3,erdos,45.0,64,10000,d-fedavg,70,backdoor,1,0.5172,0.5145,1.0,1.0,1.0,celeba_20_10_3_erdos_045_64_10000_d-fedavg_70attack_backdoor_1lambda.log
celeba,20,10,3,erdos,45.0,64,10000,d-fedavg,70,gaussian,1,0.5172,0.5145,,,,celeba_20_10_3_erdos_045_64_10000_d-fedavg_70attack_gaussian_1lambda.log
celeba,20,10,3,erdos,45.0,64,10000,d-fedavg,70,krum,1,0.5172,0.5145,,,,celeba_20_10_3_erdos_045_64_10000_d-fedavg_70attack_krum_1lambda.log
celeba,20,10,3,erdos,45.0,64,10000,d-fedavg,80,directed_deviation,1,0.516,0.5176,,,,celeba_20_10_3_erdos_045_64_10000_d-fedavg_80attack_1lambda.log
celeba,20,10,3,erdos,45.0,64,10000,d-fedavg,80,backdoor,1,0.516,0.5176,1.0,1.0,1.0,celeba_20_10_3_erdos_045_64_10000_d-fedavg_80attack_backdoor_1lambda.log
celeba,20,10,3,erdos,45.0,64,10000,d-fedavg,80,gaussian,1,0.5146,0.5176,,,,celeba_20_10_3_erdos_045_64_10000_d-fedavg_80attack_gaussian_1lambda.log
celeba,20,10,3,erdos,45.0,64,10000,d-fedavg,80,krum,1,0.516,0.5176,,,,celeba_20_10_3_erdos_045_64_10000_d-fedavg_80attack_krum_1lambda.log
celeba,20,10,3,erdos,45.0,64,10000,krum,10,directed_deviation,1,0.8998,0.9016,,,,celeba_20_10_3_erdos_045_64_10000_krum_10attack_1lambda.log
celeba,20,10,3,erdos,45.0,64,10000,krum,10,backdoor,1,0.905,0.9006,0.5415,0.5424,0.5331,celeba_20_10_3_erdos_045_64_10000_krum_10attack_backdoor_1lambda.log
celeba,20,10,3,erdos,45.0,64,10000,krum,10,gaussian,1,0.9007,0.9009,,,,celeba_20_10_3_erdos_045_64_10000_krum_10attack_gaussian_1lambda.log
celeba,20,10,3,erdos,45.0,64,10000,krum,10,krum,1,0.8998,0.9016,,,,celeba_20_10_3_erdos_045_64_10000_krum_10attack_krum_1lambda.log
celeba,20,10,3,erdos,45.0,64,10000,krum,20,directed_deviation,1,0.9021,0.9017,,,,celeba_20_10_3_erdos_045_64_10000_krum_20attack_1lambda.log
celeba,20,10,3,erdos,45.0,64,10000,krum,20,backdoor,1,0.8981,0.9003,0.5315,0.5302,0.5368,celeba_20_10_3_erdos_045_64_10000_krum_20attack_backdoor_1lambda.log
celeba,20,10,3,erdos,45.0,64,10000,krum,20,gaussian,1,0.9017,0.9002,,,,celeba_20_10_3_erdos_045_64_10000_krum_20attack_gaussian_1lambda.log
celeba,20,10,3,erdos,45.0,64,10000,krum,20,krum,1,0.9023,0.9036,,,,celeba_20_10_3_erdos_045_64_10000_krum_20attack_krum_1lambda.log
celeba,20,10,3,erdos,45.0,64,10000,krum,30,directed_deviation,1,0.5786,0.8792,,,,celeba_20_10_3_erdos_045_64_10000_krum_30attack_1lambda.log
celeba,20,10,3,erdos,45.0,64,10000,krum,30,backdoor,1,0.579,0.877,0.6803,0.5747,0.9268,celeba_20_10_3_erdos_045_64_10000_krum_30attack_backdoor_1lambda.log
celeba,20,10,3,erdos,45.0,64,10000,krum,30,gaussian,1,0.8964,0.9058,,,,celeba_20_10_3_erdos_045_64_10000_krum_30attack_gaussian_1lambda.log
celeba,20,10,3,erdos,45.0,64,10000,krum,30,krum,1,0.5775,0.8768,,,,celeba_20_10_3_erdos_045_64_10000_krum_30attack_krum_1lambda.log
celeba,20,10,3,erdos,45.0,64,10000,krum,40,directed_deviation,1,0.5124,0.707,,,,celeba_20_10_3_erdos_045_64_10000_krum_40attack_1lambda.log
celeba,20,10,3,erdos,45.0,64,10000,krum,40,backdoor,1,0.5124,0.707,0.865,0.7751,1.0,celeba_20_10_3_erdos_045_64_10000_krum_40attack_backdoor_1lambda.log
celeba,20,10,3,erdos,45.0,64,10000,krum,40,gaussian,1,0.5011,0.7403,,,,celeba_20_10_3_erdos_045_64_10000_krum_40attack_gaussian_1lambda.log
celeba,20,10,3,erdos,45.0,64,10000,krum,40,krum,1,0.5124,0.7072,,,,celeba_20_10_3_erdos_045_64_10000_krum_40attack_krum_1lambda.log
celeba,20,10,3,erdos,45.0,64,10000,krum,50,directed_deviation,1,0.511,0.5217,,,,celeba_20_10_3_erdos_045_64_10000_krum_50attack_1lambda.log
celeba,20,10,3,erdos,45.0,64,10000,krum,50,backdoor,1,0.511,0.5217,1.0,1.0,1.0,celeba_20_10_3_erdos_045_64_10000_krum_50attack_backdoor_1lambda.log
celeba,20,10,3,erdos,45.0,64,10000,krum,50,gaussian,1,0.511,0.5217,,,,celeba_20_10_3_erdos_045_64_10000_krum_50attack_gaussian_1lambda.log
celeba,20,10,3,erdos,45.0,64,10000,krum,50,krum,1,0.511,0.5217,,,,celeba_20_10_3_erdos_045_64_10000_krum_50attack_krum_1lambda.log
celeba,20,10,3,erdos,45.0,64,10000,krum,60,directed_deviation,1,0.5167,0.5158,,,,celeba_20_10_3_erdos_045_64_10000_krum_60attack_1lambda.log
celeba,20,10,3,erdos,45.0,64,10000,krum,60,backdoor,1,0.5167,0.5158,1.0,1.0,1.0,celeba_20_10_3_erdos_045_64_10000_krum_60attack_backdoor_1lambda.log
celeba,20,10,3,erdos,45.0,64,10000,krum,60,gaussian,1,0.5167,0.5158,,,,celeba_20_10_3_erdos_045_64_10000_krum_60attack_gaussian_1lambda.log
celeba,20,10,3,erdos,45.0,64,10000,krum,60,krum,1,0.5167,0.5158,,,,celeba_20_10_3_erdos_045_64_10000_krum_60attack_krum_1lambda.log
celeba,20,10,3,erdos,45.0,64,10000,krum,70,directed_deviation,1,0.5172,0.5145,,,,celeba_20_10_3_erdos_045_64_10000_krum_70attack_1lambda.log
celeba,20,10,3,erdos,45.0,64,10000,krum,70,backdoor,1,0.5172,0.5145,1.0,1.0,1.0,celeba_20_10_3_erdos_045_64_10000_krum_70attack_backdoor_1lambda.log
celeba,20,10,3,erdos,45.0,64,10000,krum,70,gaussian,1,0.5172,0.5145,,,,celeba_20_10_3_erdos_045_64_10000_krum_70attack_gaussian_1lambda.log
celeba,20,10,3,erdos,45.0,64,10000,krum,70,krum,1,0.5172,0.5145,,,,celeba_20_10_3_erdos_045_64_10000_krum_70attack_krum_1lambda.log
celeba,20,10,3,erdos,45.0,64,10000,krum,80,directed_deviation,1,0.516,0.5176,,,,celeba_20_10_3_erdos_045_64_10000_krum_80attack_1lambda.log
celeba,20,10,3,erdos,45.0,64,10000,krum,80,backdoor,1,0.516,0.5176,1.0,1.0,1.0,celeba_20_10_3_erdos_045_64_10000_krum_80attack_backdoor_1lambda.log
celeba,20,10,3,erdos,45.0,64,10000,krum,80,gaussian,1,0.5146,0.5176,,,,celeba_20_10_3_erdos_045_64_10000_krum_80attack_gaussian_1lambda.log
celeba,20,10,3,erdos,45.0,64,10000,krum,80,krum,1,0.516,0.5176,,,,celeba_20_10_3_erdos_045_64_10000_krum_80attack_krum_1lambda.log
celeba,20,10,3,erdos,45.0,64,10000,sketchguard,10,directed_deviation,1,0.8889,0.885,,,,celeba_20_10_3_erdos_045_64_10000_sketchguard_10attack_1lambda.log
celeba,20,10,3,erdos,45.0,64,10000,sketchguard,10,backdoor,1,0.5107,0.885,0.5886,0.5429,1.0,celeba_20_10_3_erdos_045_64_10000_sketchguard_10attack_backdoor_1lambda.log
celeba,20,10,3,erdos,45.0,64,10000,sketchguard,10,gaussian,1,0.8889,0.885,,,,celeba_20_10_3_erdos_045_64_10000_sketchguard_10attack_gaussian_1lambda.log
celeba,20,10,3,erdos,45.0,64,10000,sketchguard,10,krum,1,0.8889,0.885,,,,celeba_20_10_3_erdos_045_64_10000_sketchguard_10attack_krum_1lambda.log
celeba,20,10,3,erdos,45.0,64,10000,sketchguard,20,directed_deviation,1,0.8838,0.8871,,,,celeba_20_10_3_erdos_045_64_10000_sketchguard_20attack_1lambda.log
celeba,20,10,3,erdos,45.0,64,10000,sketchguard,20,backdoor,1,0.5131,0.8871,0.6319,0.5399,1.0,celeba_20_10_3_erdos_045_64_10000_sketchguard_20attack_backdoor_1lambda.log
celeba,20,10,3,erdos,45.0,64,10000,sketchguard,20,gaussian,1,0.8838,0.8871,,,,celeba_20_10_3_erdos_045_64_10000_sketchguard_20attack_gaussian_1lambda.log
celeba,20,10,3,erdos,45.0,64,10000,sketchguard,20,krum,1,0.8838,0.8871,,,,celeba_20_10_3_erdos_045_64_10000_sketchguard_20attack_krum_1lambda.log
celeba,20,10,3,erdos,45.0,64,10000,sketchguard,30,directed_deviation,1,0.886,0.8908,,,,celeba_20_10_3_erdos_045_64_10000_sketchguard_30attack_1lambda.log
celeba,20,10,3,erdos,45.0,64,10000,sketchguard,30,backdoor,1,0.5154,0.8908,0.6839,0.5484,1.0,celeba_20_10_3_erdos_045_64_10000_sketchguard_30attack_backdoor_1lambda.log
celeba,20,10,3,erdos,45.0,64,10000,sketchguard,30,gaussian,1,0.886,0.8908,,,,celeba_20_10_3_erdos_045_64_10000_sketchguard_30attack_gaussian_1lambda.log
celeba,20,10,3,erdos,45.0,64,10000,sketchguard,30,krum,1,0.886,0.8908,,,,celeba_20_10_3_erdos_045_64_10000_sketchguard_30attack_krum_1lambda.log
celeba,20,10,3,erdos,45.0,64,10000,sketchguard,40,directed_deviation,1,0.8898,0.8923,,,,celeba_20_10_3_erdos_045_64_10000_sketchguard_40attack_1lambda.log
celeba,20,10,3,erdos,45.0,64,10000,sketchguard,40,backdoor,1,0.5124,0.8922,0.7316,0.5527,1.0,celeba_20_10_3_erdos_045_64_10000_sketchguard_40attack_backdoor_1lambda.log
celeba,20,10,3,erdos,45.0,64,10000,sketchguard,40,gaussian,1,0.8898,0.8923,,,,celeba_20_10_3_erdos_045_64_10000_sketchguard_40attack_gaussian_1lambda.log
celeba,20,10,3,erdos,45.0,64,10000,sketchguard,40,krum,1,0.8896,0.8922,,,,celeba_20_10_3_erdos_045_64_10000_sketchguard_40attack_krum_1lambda.log
celeba,20,10,3,erdos,45.0,64,10000,sketchguard,50,directed_deviation,1,0.8916,0.8965,,,,celeba_20_10_3_erdos_045_64_10000_sketchguard_50attack_1lambda.log
celeba,20,10,3,erdos,45.0,64,10000,sketchguard,50,backdoor,1,0.511,0.8965,0.776,0.552,1.0,celeba_20_10_3_erdos_045_64_10000_sketchguard_50attack_backdoor_1lambda.log
celeba,20,10,3,erdos,45.0,64,10000,sketchguard,50,gaussian,1,0.8916,0.8965,,,,celeba_20_10_3_erdos_045_64_10000_sketchguard_50attack_gaussian_1lambda.log
celeba,20,10,3,erdos,45.0,64,10000,sketchguard,50,krum,1,0.8916,0.8965,,,,celeba_20_10_3_erdos_045_64_10000_sketchguard_50attack_krum_1lambda.log
celeba,20,10,3,erdos,45.0,64,10000,sketchguard,60,directed_deviation,1,0.8959,0.8983,,,,celeba_20_10_3_erdos_045_64_10000_sketchguard_60attack_1lambda.log
celeba,20,10,3,erdos,45.0,64,10000,sketchguard,60,backdoor,1,0.5167,0.8983,0.8176,0.544,1.0,celeba_20_10_3_erdos_045_64_10000_sketchguard_60attack_backdoor_1lambda.log
celeba,20,10,3,erdos,45.0,64,10000,sketchguard,60,gaussian,1,0.8959,0.8983,,,,celeba_20_10_3_erdos_045_64_10000_sketchguard_60attack_gaussian_1lambda.log
celeba,20,10,3,erdos,45.0,64,10000,sketchguard,60,krum,1,0.8959,0.8983,,,,celeba_20_10_3_erdos_045_64_10000_sketchguard_60attack_krum_1lambda.log
celeba,20,10,3,erdos,45.0,64,10000,sketchguard,70,directed_deviation,1,0.8956,0.8998,,,,celeba_20_10_3_erdos_045_64_10000_sketchguard_70attack_1lambda.log
celeba,20,10,3,erdos,45.0,64,10000,sketchguard,70,backdoor,1,0.5172,0.8998,0.8623,0.5408,1.0,celeba_20_10_3_erdos_045_64_10000_sketchguard_70attack_backdoor_1lambda.log
celeba,20,10,3,erdos,45.0,64,10000,sketchguard,70,gaussian,1,0.8958,0.8997,,,,celeba_20_10_3_erdos_045_64_10000_sketchguard_70attack_gaussian_1lambda.log
celeba,20,10,3,erdos,45.0,64,10000,sketchguard,70,krum,1,0.8956,0.8998,,,,celeba_20_10_3_erdos_045_64_10000_sketchguard_70attack_krum_1lambda.log
celeba,20,10,3,erdos,45.0,64,10000,sketchguard,80,directed_deviation,1,0.8746,0.9023,,,,celeba_20_10_3_erdos_045_64_10000_sketchguard_80attack_1lambda.log
celeba,20,10,3,erdos,45.0,64,10000,sketchguard,80,backdoor,1,0.516,0.9023,0.9102,0.551,1.0,celeba_20_10_3_erdos_045_64_10000_sketchguard_80attack_backdoor_1lambda.log
celeba,20,10,3,erdos,45.0,64,10000,sketchguard,80,gaussian,1,0.8746,0.9023,,,,celeba_20_10_3_erdos_045_64_10000_sketchguard_80attack_gaussian_1lambda.log
celeba,20,10,3,erdos,45.0,64,10000,sketchguard,80,krum,1,0.8746,0.9023,,,,celeba_20_10_3_erdos_045_64_10000_sketchguard_80attack_krum_1lambda.log
celeba,20,10,3,erdos,45.0,64,10000,ubar,10,directed_deviation,1,0.8993,0.8985,,,,celeba_20_10_3_erdos_045_64_10000_ubar_10attack_1lambda.log
celeba,20,10,3,erdos,45.0,64,10000,ubar,10,backdoor,1,0.5107,0.8985,0.5826,0.5362,1.0,celeba_20_10_3_erdos_045_64_10000_ubar_10attack_backdoor_1lambda.log
celeba,20,10,3,erdos,45.0,64,10000,ubar,10,gaussian,1,0.8993,0.8985,,,,celeba_20_10_3_erdos_045_64_10000_ubar_10attack_gaussian_1lambda.log
celeba,20,10,3,erdos,45.0,64,10000,ubar,10,krum,1,0.8993,0.8985,,,,celeba_20_10_3_erdos_045_64_10000_ubar_10attack_krum_1lambda.log
